"No.","Time","Source","Destination","Protocol","Length","Info"
"527","114.002922","127.0.0.1","127.0.0.1","TCP","56","50094  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"528","114.002997","127.0.0.1","127.0.0.1","TCP","56","5000  >  50094 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"529","114.003032","127.0.0.1","127.0.0.1","TCP","44","50094  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"530","114.003099","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"531","114.003121","127.0.0.1","127.0.0.1","TCP","44","5000  >  50094 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"532","115.345807","127.0.0.1","127.0.0.1","TCP","217","5000  >  50094 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 534]"
"533","115.345856","127.0.0.1","127.0.0.1","TCP","44","50094  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"534","115.345905","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"535","115.345919","127.0.0.1","127.0.0.1","TCP","44","50094  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"536","115.346310","127.0.0.1","127.0.0.1","TCP","44","50094  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"537","115.346354","127.0.0.1","127.0.0.1","TCP","44","5000  >  50094 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"538","115.347870","127.0.0.1","127.0.0.1","TCP","44","5000  >  50094 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"539","115.347898","127.0.0.1","127.0.0.1","TCP","44","50094  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"540","115.651798","127.0.0.1","127.0.0.1","TCP","56","50095  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"541","115.651862","127.0.0.1","127.0.0.1","TCP","56","5000  >  50095 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"542","115.651903","127.0.0.1","127.0.0.1","TCP","44","50095  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"543","115.651964","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"544","115.651982","127.0.0.1","127.0.0.1","TCP","44","5000  >  50095 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"545","116.819110","127.0.0.1","127.0.0.1","TCP","217","5000  >  50095 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 547]"
"546","116.819145","127.0.0.1","127.0.0.1","TCP","44","50095  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"547","116.819171","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"548","116.819182","127.0.0.1","127.0.0.1","TCP","44","50095  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"549","116.819548","127.0.0.1","127.0.0.1","TCP","44","50095  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"550","116.819590","127.0.0.1","127.0.0.1","TCP","44","5000  >  50095 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"551","116.820974","127.0.0.1","127.0.0.1","TCP","44","5000  >  50095 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"552","116.820999","127.0.0.1","127.0.0.1","TCP","44","50095  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"553","117.783294","127.0.0.1","127.0.0.1","TCP","56","50096  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"554","117.783358","127.0.0.1","127.0.0.1","TCP","56","5000  >  50096 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"555","117.783394","127.0.0.1","127.0.0.1","TCP","44","50096  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"556","117.783457","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"557","117.783476","127.0.0.1","127.0.0.1","TCP","44","5000  >  50096 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"558","119.016882","127.0.0.1","127.0.0.1","TCP","217","5000  >  50096 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 560]"
"559","119.016914","127.0.0.1","127.0.0.1","TCP","44","50096  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"560","119.016937","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"561","119.016947","127.0.0.1","127.0.0.1","TCP","44","50096  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"562","119.017323","127.0.0.1","127.0.0.1","TCP","44","50096  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"563","119.017355","127.0.0.1","127.0.0.1","TCP","44","5000  >  50096 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"564","119.018769","127.0.0.1","127.0.0.1","TCP","44","5000  >  50096 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"565","119.018793","127.0.0.1","127.0.0.1","TCP","44","50096  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"566","119.514173","127.0.0.1","127.0.0.1","TCP","56","50098  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"567","119.514234","127.0.0.1","127.0.0.1","TCP","56","5000  >  50098 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"568","119.514267","127.0.0.1","127.0.0.1","TCP","44","50098  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"569","119.514332","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"570","119.514348","127.0.0.1","127.0.0.1","TCP","44","5000  >  50098 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"573","120.612531","127.0.0.1","127.0.0.1","TCP","217","5000  >  50098 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 575]"
"574","120.612576","127.0.0.1","127.0.0.1","TCP","44","50098  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"575","120.612601","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"576","120.612611","127.0.0.1","127.0.0.1","TCP","44","50098  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"577","120.612970","127.0.0.1","127.0.0.1","TCP","44","50098  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"578","120.613003","127.0.0.1","127.0.0.1","TCP","44","5000  >  50098 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"579","120.614417","127.0.0.1","127.0.0.1","TCP","44","5000  >  50098 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"580","120.614442","127.0.0.1","127.0.0.1","TCP","44","50098  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"582","120.986226","127.0.0.1","127.0.0.1","TCP","56","50099  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"583","120.986288","127.0.0.1","127.0.0.1","TCP","56","5000  >  50099 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"584","120.986323","127.0.0.1","127.0.0.1","TCP","44","50099  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"585","120.986385","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"586","120.986404","127.0.0.1","127.0.0.1","TCP","44","5000  >  50099 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"591","122.320856","127.0.0.1","127.0.0.1","TCP","217","5000  >  50099 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 593]"
"592","122.320935","127.0.0.1","127.0.0.1","TCP","44","50099  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"593","122.320973","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"594","122.320989","127.0.0.1","127.0.0.1","TCP","44","50099  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"595","122.321470","127.0.0.1","127.0.0.1","TCP","44","50099  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"596","122.321503","127.0.0.1","127.0.0.1","TCP","44","5000  >  50099 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"597","122.323022","127.0.0.1","127.0.0.1","TCP","44","5000  >  50099 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"598","122.323058","127.0.0.1","127.0.0.1","TCP","44","50099  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"599","123.987479","127.0.0.1","127.0.0.1","TCP","56","50101  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"600","123.987541","127.0.0.1","127.0.0.1","TCP","56","5000  >  50101 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"601","123.987575","127.0.0.1","127.0.0.1","TCP","44","50101  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"602","123.987647","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"603","123.987664","127.0.0.1","127.0.0.1","TCP","44","5000  >  50101 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"611","125.323328","127.0.0.1","127.0.0.1","TCP","217","5000  >  50101 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 613]"
"612","125.323383","127.0.0.1","127.0.0.1","TCP","44","50101  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"613","125.323412","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"614","125.323424","127.0.0.1","127.0.0.1","TCP","44","50101  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"615","125.323916","127.0.0.1","127.0.0.1","TCP","44","50101  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"616","125.323956","127.0.0.1","127.0.0.1","TCP","44","5000  >  50101 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"617","125.325399","127.0.0.1","127.0.0.1","TCP","44","5000  >  50101 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"618","125.325425","127.0.0.1","127.0.0.1","TCP","44","50101  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"619","125.739587","127.0.0.1","127.0.0.1","TCP","56","50102  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"620","125.739649","127.0.0.1","127.0.0.1","TCP","56","5000  >  50102 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"621","125.739683","127.0.0.1","127.0.0.1","TCP","44","50102  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"622","125.739745","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"623","125.739763","127.0.0.1","127.0.0.1","TCP","44","5000  >  50102 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"624","126.950659","127.0.0.1","127.0.0.1","TCP","217","5000  >  50102 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 626]"
"625","126.950702","127.0.0.1","127.0.0.1","TCP","44","50102  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"626","126.950727","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"627","126.950737","127.0.0.1","127.0.0.1","TCP","44","50102  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"628","126.951146","127.0.0.1","127.0.0.1","TCP","44","50102  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"629","126.951178","127.0.0.1","127.0.0.1","TCP","44","5000  >  50102 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"630","126.952636","127.0.0.1","127.0.0.1","TCP","44","5000  >  50102 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"631","126.952661","127.0.0.1","127.0.0.1","TCP","44","50102  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"632","127.276496","127.0.0.1","127.0.0.1","TCP","56","50103  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"633","127.276559","127.0.0.1","127.0.0.1","TCP","56","5000  >  50103 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"634","127.276594","127.0.0.1","127.0.0.1","TCP","44","50103  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"635","127.276665","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"636","127.276684","127.0.0.1","127.0.0.1","TCP","44","5000  >  50103 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"637","128.755963","127.0.0.1","127.0.0.1","TCP","217","5000  >  50103 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 639]"
"638","128.756006","127.0.0.1","127.0.0.1","TCP","44","50103  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"639","128.756032","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"640","128.756044","127.0.0.1","127.0.0.1","TCP","44","50103  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"641","128.756381","127.0.0.1","127.0.0.1","TCP","44","50103  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"642","128.756404","127.0.0.1","127.0.0.1","TCP","44","5000  >  50103 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"643","128.758233","127.0.0.1","127.0.0.1","TCP","44","5000  >  50103 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"644","128.758282","127.0.0.1","127.0.0.1","TCP","44","50103  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"649","131.722063","127.0.0.1","127.0.0.1","TCP","56","50104  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"650","131.722125","127.0.0.1","127.0.0.1","TCP","56","5000  >  50104 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"651","131.722158","127.0.0.1","127.0.0.1","TCP","44","50104  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"652","131.722224","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"653","131.722241","127.0.0.1","127.0.0.1","TCP","44","5000  >  50104 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"654","132.924694","127.0.0.1","127.0.0.1","TCP","217","5000  >  50104 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 656]"
"655","132.924738","127.0.0.1","127.0.0.1","TCP","44","50104  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"656","132.924764","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"657","132.924775","127.0.0.1","127.0.0.1","TCP","44","50104  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"658","132.925176","127.0.0.1","127.0.0.1","TCP","44","50104  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"659","132.925207","127.0.0.1","127.0.0.1","TCP","44","5000  >  50104 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"660","132.926633","127.0.0.1","127.0.0.1","TCP","44","5000  >  50104 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"661","132.926672","127.0.0.1","127.0.0.1","TCP","44","50104  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"663","137.452709","127.0.0.1","127.0.0.1","TCP","56","62765  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"664","137.452777","127.0.0.1","127.0.0.1","TCP","56","5000  >  62765 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"665","137.452815","127.0.0.1","127.0.0.1","TCP","44","62765  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"666","137.452878","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"667","137.452894","127.0.0.1","127.0.0.1","TCP","44","5000  >  62765 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"668","138.520707","127.0.0.1","127.0.0.1","TCP","217","5000  >  62765 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 670]"
"669","138.520752","127.0.0.1","127.0.0.1","TCP","44","62765  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"670","138.520784","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"671","138.520794","127.0.0.1","127.0.0.1","TCP","44","62765  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"672","138.521180","127.0.0.1","127.0.0.1","TCP","44","62765  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"673","138.521212","127.0.0.1","127.0.0.1","TCP","44","5000  >  62765 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"674","138.522570","127.0.0.1","127.0.0.1","TCP","44","5000  >  62765 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"675","138.522596","127.0.0.1","127.0.0.1","TCP","44","62765  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"680","141.602274","127.0.0.1","127.0.0.1","TCP","56","62766  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"681","141.602336","127.0.0.1","127.0.0.1","TCP","56","5000  >  62766 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"682","141.602370","127.0.0.1","127.0.0.1","TCP","44","62766  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"683","141.602441","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"684","141.602462","127.0.0.1","127.0.0.1","TCP","44","5000  >  62766 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"685","142.745364","127.0.0.1","127.0.0.1","TCP","217","5000  >  62766 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 687]"
"686","142.745400","127.0.0.1","127.0.0.1","TCP","44","62766  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"687","142.745423","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"688","142.745433","127.0.0.1","127.0.0.1","TCP","44","62766  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"689","142.745858","127.0.0.1","127.0.0.1","TCP","44","62766  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"690","142.745894","127.0.0.1","127.0.0.1","TCP","44","5000  >  62766 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"691","142.747197","127.0.0.1","127.0.0.1","TCP","44","5000  >  62766 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"692","142.747256","127.0.0.1","127.0.0.1","TCP","44","62766  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"693","143.924495","127.0.0.1","127.0.0.1","TCP","56","62767  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"694","143.924560","127.0.0.1","127.0.0.1","TCP","56","5000  >  62767 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"695","143.924594","127.0.0.1","127.0.0.1","TCP","44","62767  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"696","143.924653","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"697","143.924670","127.0.0.1","127.0.0.1","TCP","44","5000  >  62767 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"705","145.228350","127.0.0.1","127.0.0.1","TCP","217","5000  >  62767 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 707]"
"706","145.228395","127.0.0.1","127.0.0.1","TCP","44","62767  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"707","145.228421","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"708","145.228432","127.0.0.1","127.0.0.1","TCP","44","62767  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"709","145.228827","127.0.0.1","127.0.0.1","TCP","44","62767  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"710","145.228861","127.0.0.1","127.0.0.1","TCP","44","5000  >  62767 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"711","145.229993","127.0.0.1","127.0.0.1","TCP","44","5000  >  62767 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"712","145.230019","127.0.0.1","127.0.0.1","TCP","44","62767  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"713","147.388602","127.0.0.1","127.0.0.1","TCP","56","62768  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"714","147.388668","127.0.0.1","127.0.0.1","TCP","56","5000  >  62768 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"715","147.388703","127.0.0.1","127.0.0.1","TCP","44","62768  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"716","147.388764","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"717","147.388782","127.0.0.1","127.0.0.1","TCP","44","5000  >  62768 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"718","148.424370","127.0.0.1","127.0.0.1","TCP","217","5000  >  62768 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 720]"
"719","148.424409","127.0.0.1","127.0.0.1","TCP","44","62768  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"720","148.424433","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"721","148.424444","127.0.0.1","127.0.0.1","TCP","44","62768  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"722","148.424772","127.0.0.1","127.0.0.1","TCP","44","62768  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"723","148.424794","127.0.0.1","127.0.0.1","TCP","44","5000  >  62768 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"724","148.426211","127.0.0.1","127.0.0.1","TCP","44","5000  >  62768 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"725","148.426236","127.0.0.1","127.0.0.1","TCP","44","62768  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"726","148.991206","127.0.0.1","127.0.0.1","TCP","56","62769  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"727","148.991267","127.0.0.1","127.0.0.1","TCP","56","5000  >  62769 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"728","148.991303","127.0.0.1","127.0.0.1","TCP","44","62769  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"729","148.991364","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"730","148.991380","127.0.0.1","127.0.0.1","TCP","44","5000  >  62769 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"731","150.328474","127.0.0.1","127.0.0.1","TCP","217","5000  >  62769 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 733]"
"732","150.328506","127.0.0.1","127.0.0.1","TCP","44","62769  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"733","150.328529","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"734","150.328539","127.0.0.1","127.0.0.1","TCP","44","62769  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"735","150.328876","127.0.0.1","127.0.0.1","TCP","44","62769  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"736","150.328898","127.0.0.1","127.0.0.1","TCP","44","5000  >  62769 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"737","150.330276","127.0.0.1","127.0.0.1","TCP","44","5000  >  62769 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"738","150.330299","127.0.0.1","127.0.0.1","TCP","44","62769  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"739","151.156790","127.0.0.1","127.0.0.1","TCP","56","62770  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"740","151.156862","127.0.0.1","127.0.0.1","TCP","56","5000  >  62770 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"741","151.156902","127.0.0.1","127.0.0.1","TCP","44","62770  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"742","151.156963","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"743","151.156979","127.0.0.1","127.0.0.1","TCP","44","5000  >  62770 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"748","152.576628","127.0.0.1","127.0.0.1","TCP","217","5000  >  62770 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 750]"
"749","152.576675","127.0.0.1","127.0.0.1","TCP","44","62770  >  5000 [ACK] Seq=146 Ack=174 Win=65280 Len=0"
"750","152.576704","127.0.0.1","127.0.0.1","HTTP","62","HTTP/1.0 200 OK  (text/html)"
"751","152.576719","127.0.0.1","127.0.0.1","TCP","44","62770  >  5000 [ACK] Seq=146 Ack=192 Win=65280 Len=0"
"752","152.577060","127.0.0.1","127.0.0.1","TCP","44","62770  >  5000 [FIN, ACK] Seq=146 Ack=192 Win=65280 Len=0"
"753","152.577091","127.0.0.1","127.0.0.1","TCP","44","5000  >  62770 [ACK] Seq=192 Ack=147 Win=65280 Len=0"
"754","152.578769","127.0.0.1","127.0.0.1","TCP","44","5000  >  62770 [FIN, ACK] Seq=192 Ack=147 Win=65280 Len=0"
"755","152.578805","127.0.0.1","127.0.0.1","TCP","44","62770  >  5000 [ACK] Seq=147 Ack=193 Win=65280 Len=0"
"756","155.399476","127.0.0.1","127.0.0.1","TCP","56","62771  >  5000 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"757","155.399539","127.0.0.1","127.0.0.1","TCP","56","5000  >  62771 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"758","155.399574","127.0.0.1","127.0.0.1","TCP","44","62771  >  5000 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"759","155.399646","127.0.0.1","127.0.0.1","HTTP","189","GET / HTTP/1.1 "
"760","155.399662","127.0.0.1","127.0.0.1","TCP","44","5000  >  62771 [ACK] Seq=1 Ack=146 Win=65280 Len=0"
"761","156.440459","127.0.0.1","127.0.0.1","TCP","217","5000  >  62771 [PSH, ACK] Seq=1 Ack=146 Win=65280 Len=173 [TCP PDU reassembled in 763]"
